/PNum,uh,uha,ppt,ppta,reflc,reflca,ref1km,ref1kma,WMAG,WMAGa,time,area,member,Date,Reports,UHobj,NREPS,MREPS,lat,lon,uhlength,uharea,1kmArea,Updraft,Updrafta,Upobj,Uparea,Uplen
902,3.25,0.693427,25.625,35.75,46.75,40.194,45.875,38.4752,6,4.25862,26,116,sseo05,140603,0,NA,0,000,50.0973,-70.8152,NA,NA,112,1.8125,1.16703,NA,NA,NA
903,3.5,0.98622,20.5,19.375,45.125,39.2057,44.5,37.1004,8,5.62205,26,127,sseo05,140603,0,NA,0,000,49.2378,-71.0096,NA,NA,114,2.3125,1.39469,NA,NA,NA
904,3.1875,1.1413,20.625,0.375,48,40.663,47.5,36.9837,6,4.26087,26,23,sseo05,140603,0,NA,0,000,39.9528,-73.7758,NA,NA,18,5.25,2.49185,NA,NA,NA
905,10.3125,1.87087,52.25,15,48.375,42.1061,47.875,32.4752,8,6.62264,26,106,sseo05,140603,0,NA,0,000,40.1866,-74.7747,NA,NA,77,4.9375,2.30542,NA,NA,NA
906,12.125,1.5967,26.375,9.875,48.25,40.4623,47.625,33.9953,8,5.62264,26,53,sseo05,140603,0,NA,0,000,37.4544,-75.7398,NA,NA,40,6.75,1.87146,NA,NA,NA
907,1.375,0.232639,5.125,1,45.375,38.8056,45.125,35.7569,6,6,26,18,sseo05,140603,0,NA,0,000,50.1529,-73.2656,NA,NA,15,1.4375,0.767361,NA,NA,NA
908,4.5,1.64315,11.5,7.25,47.5,38.4274,46.625,32.3226,12,9.67742,26,62,sseo05,140603,0,NA,0,000,48.0918,-74.5586,NA,NA,43,3.375,1.38911,NA,NA,NA
909,3.25,1.11458,7.625,0.875,45.875,39.375,45.125,36.6042,10,6.77778,26,18,sseo05,140603,0,NA,0,000,48.6142,-74.3593,NA,NA,15,3.3125,1.67014,NA,NA,NA
910,1.5,0.443182,5.875,15.5,45.125,40.4318,44.625,36.0909,4,2,26,11,sseo05,140603,0,NA,0,000,47.2869,-75.1623,NA,NA,10,2.4375,2.02841,NA,NA,NA
911,4.1875,0.696429,3.875,0,49.875,41.0238,44.125,24.7321,6,5.33333,26,21,sseo05,140603,0,NA,0,000,41.7061,-76.3366,NA,NA,12,6.8125,2.97321,NA,NA,NA
912,6.5625,1.875,2.5,0.375,46.25,40.8977,38.5,20.6136,8,6.36364,26,11,sseo05,140603,0,NA,0,000,41.4137,-76.6477,NA,NA,7,6.6875,3.84091,NA,NA,NA
913,7,0.513587,67.125,10.25,50.125,41.4973,49.375,32.7323,8,4.80435,26,92,sseo05,140603,0,NA,0,000,34.9383,-78.5923,NA,NA,70,4.625,1.36957,NA,NA,NA
914,3.375,1.125,8.25,5.875,49,40.9375,48.25,35.9062,6,4.75,26,16,sseo05,140603,0,NA,0,000,50.6099,-75.6419,NA,NA,12,3.1875,1.88281,NA,NA,NA
915,5.3125,1.56597,17.625,0,49.625,41.1215,43.125,24.1806,12,7.61111,26,36,sseo05,140603,0,NA,0,000,40.7119,-77.7931,NA,NA,19,6.5,3.37674,NA,NA,NA
916,1.5625,0.6875,7,0,47.25,40.5687,45.375,28.4312,10,9.4,26,20,sseo05,140603,0,NA,0,000,43.4484,-77.4048,NA,NA,12,2.3125,1.40625,NA,NA,NA
917,8.3125,1.04688,32,5.125,51.25,41.325,50.625,38.6031,6,3.35,26,40,sseo05,140603,0,NA,0,000,34.8371,-79.2317,NA,NA,36,5.1875,1.84687,NA,NA,NA
918,10.0625,2.03024,43,4.625,52,42.2742,51.375,37.8064,8,6.3871,26,31,sseo05,140603,0,NA,0,000,24.5339,-80.6296,NA,NA,26,5.5625,2.29032,NA,NA,NA
919,18,2.9517,19.75,10.5,49.125,40.1108,48.25,32.6562,8,5.22727,26,88,sseo05,140603,0,NA,0,000,50.3881,-77.3706,NA,NA,65,4.8125,1.91832,NA,NA,NA
920,3,0.329861,16.875,0.625,45,38.9167,44.625,31.8611,8,5.77778,26,18,sseo05,140603,0,NA,0,000,34.6992,-79.7823,NA,NA,12,2.75,1.87153,NA,NA,NA
921,9.125,0.909598,89.5,67.875,51.875,40.8069,51.125,38.4754,10,6.10714,26,112,sseo05,140603,0,NA,0,000,25.045,-81.1944,NA,NA,100,7.5,1.60658,NA,NA,NA
922,12.0625,1.2725,63.625,61.25,49.5,39.751,48.875,36.838,10,6.928,26,125,sseo05,140603,0,NA,0,000,26.3474,-82.2859,NA,NA,106,4.5,1.493,NA,NA,NA
923,5.5,0.854839,23.875,0.375,46.125,39.1895,44.125,32.2984,2,1.80645,26,31,sseo05,140603,0,NA,0,000,33.2345,-82.206,NA,NA,21,3.875,1.62702,NA,NA,NA
924,4.25,1.14583,10.125,0.625,47,40.6806,46.75,40.2292,8,5.55556,26,18,sseo05,140603,0,NA,0,000,26.8281,-82.6738,NA,NA,18,3,1.73611,NA,NA,NA
925,4.75,0.697917,31.5,0.75,48.125,41.5903,47,38.4514,2,2,26,18,sseo05,140603,0,NA,0,000,33.1599,-82.5937,NA,NA,17,5.125,2.05556,NA,NA,NA
926,4.5625,0.765625,44,2.75,49,41.3781,48.25,34.5438,6,3.8,26,40,sseo05,140603,0,NA,0,000,32.3432,-82.9466,NA,NA,33,3.8125,1.6,NA,NA,NA
927,2.1875,0.3125,29.875,15.125,47,39.6542,46.375,36.7333,4,2.8,26,30,sseo05,140603,0,NA,0,000,32.0509,-83.2485,NA,NA,27,3.125,1.64167,NA,NA,NA
928,12.0625,2.00446,35.375,3.25,50.875,41.8065,50.125,34.881,6,5.28571,26,42,sseo05,140603,0,NA,0,000,33.6636,-83.3729,NA,NA,34,8.8125,2.84077,NA,NA,NA
929,5,1.84659,19.75,4.25,49.125,43.3977,48.75,40.6705,4,2.90909,26,11,sseo05,140603,0,NA,0,000,32.0904,-83.6275,NA,NA,10,4.3125,3.09659,NA,NA,NA
930,12.6875,1.64808,42.25,14,48.25,40.4385,47,35.925,6,5.10769,26,65,sseo05,140603,0,NA,0,000,33.7154,-84.03,NA,NA,53,6.5625,2.17212,NA,NA,NA
931,16.0625,0.6275,33.375,2.375,49.625,41.7375,49.25,31.455,8,5.12,26,50,sseo05,140603,0,NA,0,000,36.6641,-84.1093,NA,NA,35,6.6875,2.06,NA,NA,NA
932,7.9375,2.16346,21.5,0.125,48.375,41.75,46.75,35.375,4,2.61538,26,13,sseo05,140603,0,NA,0,000,33.7852,-84.9105,NA,NA,10,7.4375,2.63942,NA,NA,NA
933,5.25,0.567073,37.375,7,50,40.939,49.25,36.1098,6,4.39024,26,41,sseo05,140603,0,NA,0,000,30.528,-85.2142,NA,NA,33,6.75,2.31098,NA,NA,NA
934,20.75,1.33036,59.125,9,52.25,42.0848,51.5,29.2779,8,4.07143,26,112,sseo05,140603,0,NA,0,000,33.8892,-85.7029,NA,NA,71,14.0625,2.69699,14.0625,8,19.4514
935,9,0.954167,11.5,7,50,41.7417,48.625,34.9333,6,4,26,15,sseo05,140603,0,NA,0,000,36.9286,-85.2337,NA,NA,12,6.1875,1.75417,NA,NA,NA
936,8,0.537037,43.5,3.75,44.875,39.4722,44.25,28.2407,4,2.07407,26,27,sseo05,140603,0,NA,0,000,35.1297,-85.3239,NA,NA,17,6.5,1.7963,NA,NA,NA
937,9,1.19531,23.5,3.625,48.75,41.2969,46.875,27.4948,4,3.5,26,24,sseo05,140603,0,NA,0,000,35.8509,-85.7595,NA,NA,15,6.5625,2.1276,NA,NA,NA
938,2.1875,0.169643,31.125,13.25,44.625,39.2411,44.25,34.1518,6,4.28571,26,14,sseo05,140603,0,NA,0,000,31.2887,-86.0235,NA,NA,12,5.8125,2.00893,NA,NA,NA
939,21.4375,3.74324,16.5,8.625,50.75,42.1926,47,34.1689,6,3.78378,26,37,sseo05,140603,0,NA,0,000,36.817,-85.9692,NA,NA,26,11.125,3.7973,11.125,15,34.7168
940,3.25,1.02083,13.125,0.375,46.5,40.8056,43.75,33.8194,4,2.44444,26,9,sseo05,140603,0,NA,0,000,33.4975,-86.5785,NA,NA,6,5.625,3.45833,NA,NA,NA
941,0.875,0.078869,66.875,45.25,51.125,40.3452,50.375,33.0744,4,2.7619,26,42,sseo05,140603,0,NA,0,000,31.3008,-86.7502,NA,NA,30,5.5,1.76935,NA,NA,NA
942,4.75,1.27273,13.5,4.25,47.125,41.2841,46.375,36.4318,8,5.27273,26,11,sseo05,140603,0,NA,0,000,35.1153,-87.3146,NA,NA,9,5.1875,2.53409,NA,NA,NA
943,14,1.27604,25.875,2,48.125,40.8438,47,37.3229,6,4.83333,26,24,sseo05,140603,0,NA,0,000,34.7742,-87.7391,NA,NA,21,6.9375,2.2474,NA,NA,NA
944,3.5,0.392724,28.375,33.875,44.625,38.0522,43.875,34.3116,8,6.26866,26,67,sseo05,140603,0,NA,0,000,24.9852,-88.5229,NA,NA,57,1.8125,0.955224,NA,NA,NA
945,4.375,1.75,17.125,2.875,46.125,40.9688,45.125,34.9375,6,4.5,26,8,sseo05,140603,0,NA,0,000,32.1171,-88.5562,NA,NA,5,4.625,2.46875,NA,NA,NA
946,20.125,2.54567,15.5,5.25,47.75,41.1827,44.875,25.8654,6,5.61538,26,26,sseo05,140603,0,NA,0,000,37.1992,-88.8525,NA,NA,11,11.125,2.21154,12.0625,7,19.5201
947,9.4375,1.00195,42.625,51.25,46.875,38.6055,46.125,35.3034,12,9.79167,26,96,sseo05,140603,0,NA,0,000,24.7572,-89.3,NA,NA,77,3.125,1.0944,NA,NA,NA
948,11.6875,2.08854,18.375,1.5,50.5,43.9583,47.125,32,4,3,26,12,sseo05,140603,0,NA,0,000,33.535,-89.5252,NA,NA,8,9.8125,4.35417,NA,NA,NA
949,5.25,2.38462,10.625,1,46.375,39.9904,44.5,37.3462,10,7.69231,26,13,sseo05,140603,0,NA,0,000,26.121,-89.9738,NA,NA,13,3,2.125,NA,NA,NA
950,8.75,2.37326,28,7.5,47,38.3229,46.5,35.2153,12,10.7222,26,36,sseo05,140603,0,NA,0,000,25.9496,-93.3461,NA,NA,32,4.5625,1.92014,NA,NA,NA
951,46.4375,4.03645,50.875,60.75,53.125,40.0402,53,29.859,16,9.19538,26,1039,sseo05,140603,0,NA,0,000,42.9567,-96.3584,NA,NA,683,10.375,2.42018,NA,NA,NA
952,230,14.2891,73.125,80.875,55.75,42.9953,55.5,30.6685,26,12.9768,26,1939,sseo05,140603,0,71.875,0,003,40.8995,-96.9577,27.8772,8,1231,22.125,4.8827,10.5,114,155.552
953,2.6875,0.981383,16.875,4.5,44.125,39.6064,43.625,35.2314,8,7.78723,26,47,sseo05,140603,0,NA,0,000,24.4607,-94.0262,NA,NA,41,3.5625,1.64894,NA,NA,NA
954,5.5,0.846774,31.875,7,46.125,39.0323,45.5,37.4637,6,5.22581,26,31,sseo05,140603,0,NA,0,000,45.3591,-96.2325,NA,NA,30,4.125,1.85081,NA,NA,NA
955,13,3.72639,36.625,16,52,41.2028,51.625,29.5056,12,8.13333,26,45,sseo05,140603,0,NA,0,000,26.4962,-95.1395,NA,NA,28,9.4375,3.85417,NA,NA,NA
956,6.5,0.794355,33.375,10.5,47.125,38.9516,46.25,35.4516,6,4.83871,26,31,sseo05,140603,0,NA,0,000,45.7366,-97.2765,NA,NA,25,4.0625,1.6754,NA,NA,NA
957,1.1875,0.417857,3,3.5,44.5,39.0143,43.25,28.9714,6,3.51429,26,70,sseo05,140603,0,NA,0,000,44.4969,-97.8549,NA,NA,38,3,1.85089,NA,NA,NA
